country_name,sex,age_group,age_categories,year,unemployment_rate
South Sudan,Male,Under 15 (Children),Children,2019,11.699
Spain,Female,Under 15 (Children),Children,2019,15.99
Spain,Male,Under 15 (Children),Children,2019,12.45
Sri Lanka,Female,Under 15 (Children),Children,2019,7.312
Sri Lanka,Male,Under 15 (Children),Children,2019,3.288
Sudan,Female,Under 15 (Children),Children,2019,30.104
Sudan,Male,Under 15 (Children),Children,2019,12.117
Suriname,Female,Under 15 (Children),Children,2019,10.62
Suriname,Male,Under 15 (Children),Children,2019,5.398
Sweden,Female,Under 15 (Children),Children,2019,6.956
Sweden,Male,Under 15 (Children),Children,2019,6.716
Switzerland,Female,Under 15 (Children),Children,2019,4.709
Switzerland,Male,Under 15 (Children),Children,2019,4.109
Syrian Arab Republic,Female,Under 15 (Children),Children,2019,24.783
Syrian Arab Republic,Male,Under 15 (Children),Children,2019,10.859
Tajikistan,Female,Under 15 (Children),Children,2019,5.43
Tajikistan,Male,Under 15 (Children),Children,2019,7.799
Tanzania,Female,Under 15 (Children),Children,2019,3.288
Tanzania,Male,Under 15 (Children),Children,2019,1.64
Thailand,Female,Under 15 (Children),Children,2019,0.736
Thailand,Male,Under 15 (Children),Children,2019,0.706
Timor-Leste,Female,Under 15 (Children),Children,2019,4.039
Timor-Leste,Male,Under 15 (Children),Children,2019,2.29
Togo,Female,Under 15 (Children),Children,2019,2.787
Togo,Male,Under 15 (Children),Children,2019,4.678
Tonga,Female,Under 15 (Children),Children,2019,2.893
Tonga,Male,Under 15 (Children),Children,2019,1.614
Trinidad and Tobago,Female,Under 15 (Children),Children,2019,4.038
Trinidad and Tobago,Male,Under 15 (Children),Children,2019,3.131
Tunisia,Female,Under 15 (Children),Children,2019,25.294
Tunisia,Male,Under 15 (Children),Children,2019,13.836
Turkmenistan,Female,Under 15 (Children),Children,2019,2.499
Turkmenistan,Male,Under 15 (Children),Children,2019,5.759
Turkiye,Female,Under 15 (Children),Children,2019,16.428
Turkiye,Male,Under 15 (Children),Children,2019,12.344
Uganda,Female,Under 15 (Children),Children,2019,3.618
Uganda,Male,Under 15 (Children),Children,2019,2.612
Ukraine,Female,Under 15 (Children),Children,2019,7.856
Ukraine,Male,Under 15 (Children),Children,2019,8.496
United Arab Emirates,Female,Under 15 (Children),Children,2019,5.99
United Arab Emirates,Male,Under 15 (Children),Children,2019,1.5
United Kingdom,Female,Under 15 (Children),Children,2019,3.534
United Kingdom,Male,Under 15 (Children),Children,2019,3.924
United States,Female,Under 15 (Children),Children,2019,3.611
United States,Male,Under 15 (Children),Children,2019,3.721
Virgin Islands (U.S.),Female,Under 15 (Children),Children,2019,13.318
Virgin Islands (U.S.),Male,Under 15 (Children),Children,2019,11.55
Uruguay,Female,Under 15 (Children),Children,2019,10.509
Uruguay,Male,Under 15 (Children),Children,2019,7.203
Uzbekistan,Female,Under 15 (Children),Children,2019,6.246
Uzbekistan,Male,Under 15 (Children),Children,2019,4.18
Vanuatu,Female,Under 15 (Children),Children,2019,6.888
Vanuatu,Male,Under 15 (Children),Children,2019,4.3
"Venezuela, RB",Female,Under 15 (Children),Children,2019,6.535
"Venezuela, RB",Male,Under 15 (Children),Children,2019,5.537
Viet Nam,Female,Under 15 (Children),Children,2019,1.597
Viet Nam,Male,Under 15 (Children),Children,2019,1.757
"Yemen, Rep.",Female,Under 15 (Children),Children,2019,29.177
"Yemen, Rep.",Male,Under 15 (Children),Children,2019,16.341
Zambia,Female,Under 15 (Children),Children,2019,5.215
Zambia,Male,Under 15 (Children),Children,2019,5.804
Zimbabwe,Female,Under 15 (Children),Children,2019,6.99
Zimbabwe,Male,Under 15 (Children),Children,2019,7.76
Afghanistan,Female,Under 15 (Children),Children,2020,16.783
Afghanistan,Male,Under 15 (Children),Children,2020,10.458
Albania,Female,Under 15 (Children),Children,2020,12.536
Albania,Male,Under 15 (Children),Children,2020,13.065
Algeria,Female,Under 15 (Children),Children,2020,23.536
Algeria,Male,Under 15 (Children),Children,2020,11.773
Angola,Female,Under 15 (Children),Children,2020,16.601
Angola,Male,Under 15 (Children),Children,2020,16.796
Argentina,Female,Under 15 (Children),Children,2020,12.39
Argentina,Male,Under 15 (Children),Children,2020,10.776
Armenia,Female,Under 15 (Children),Children,2020,9.633
Armenia,Male,Under 15 (Children),Children,2020,15.022
Australia,Female,Under 15 (Children),Children,2020,6.354
Australia,Male,Under 15 (Children),Children,2020,6.554
Austria,Female,Under 15 (Children),Children,2020,5.02
Austria,Male,Under 15 (Children),Children,2020,5.36
Azerbaijan,Female,Under 15 (Children),Children,2020,8.394
Azerbaijan,Male,Under 15 (Children),Children,2020,6.097
"Bahamas, The",Female,Under 15 (Children),Children,2020,12.205
"Bahamas, The",Male,Under 15 (Children),Children,2020,12.893
Bahrain,Female,Under 15 (Children),Children,2020,5.171
Bahrain,Male,Under 15 (Children),Children,2020,0.874
Bangladesh,Female,Under 15 (Children),Children,2020,7.732
Bangladesh,Male,Under 15 (Children),Children,2020,4.177
Barbados,Female,Under 15 (Children),Children,2020,8.269
Barbados,Male,Under 15 (Children),Children,2020,11.208
Belarus,Female,Under 15 (Children),Children,2020,3.314
Belarus,Male,Under 15 (Children),Children,2020,4.79
Belgium,Female,Under 15 (Children),Children,2020,5.353
Belgium,Male,Under 15 (Children),Children,2020,5.723
Belize,Female,Under 15 (Children),Children,2020,16.036
Belize,Male,Under 15 (Children),Children,2020,7.222
Benin,Female,Under 15 (Children),Children,2020,1.84
Benin,Male,Under 15 (Children),Children,2020,1.431
Bhutan,Female,Under 15 (Children),Children,2020,6.096
Bhutan,Male,Under 15 (Children),Children,2020,4.217
Bolivia,Female,Under 15 (Children),Children,2020,9.837
Bolivia,Male,Under 15 (Children),Children,2020,6.457
Bosnia and Herzegovina,Female,Under 15 (Children),Children,2020,18.553
Bosnia and Herzegovina,Male,Under 15 (Children),Children,2020,14.13
Botswana,Female,Under 15 (Children),Children,2020,22.65
Botswana,Male,Under 15 (Children),Children,2020,19.578
Brazil,Female,Under 15 (Children),Children,2020,16.247
Brazil,Male,Under 15 (Children),Children,2020,11.799
Brunei Darussalam,Female,Under 15 (Children),Children,2020,8.848
Brunei Darussalam,Male,Under 15 (Children),Children,2020,6.395
Bulgaria,Female,Under 15 (Children),Children,2020,4.764
Bulgaria,Male,Under 15 (Children),Children,2020,5.423
Burkina Faso,Female,Under 15 (Children),Children,2020,4.948
Burkina Faso,Male,Under 15 (Children),Children,2020,5.313
Burundi,Female,Under 15 (Children),Children,2020,0.976
Burundi,Male,Under 15 (Children),Children,2020,1.086
Cabo Verde,Female,Under 15 (Children),Children,2020,13.628
Cabo Verde,Male,Under 15 (Children),Children,2020,15.356
Cambodia,Female,Under 15 (Children),Children,2020,0.206
Cambodia,Male,Under 15 (Children),Children,2020,0.138
Cameroon,Female,Under 15 (Children),Children,2020,4.476
Cameroon,Male,Under 15 (Children),Children,2020,3.563
Canada,Female,Under 15 (Children),Children,2020,9.522
Canada,Male,Under 15 (Children),Children,2020,9.782
Central African Republic,Female,Under 15 (Children),Children,2020,7.48
Central African Republic,Male,Under 15 (Children),Children,2020,5.982
Chad,Female,Under 15 (Children),Children,2020,1.011
Chad,Male,Under 15 (Children),Children,2020,2.147
Channel Islands,Female,Under 15 (Children),Children,2020,6.966
Channel Islands,Male,Under 15 (Children),Children,2020,6.518
Chile,Female,Under 15 (Children),Children,2020,11.171
Chile,Male,Under 15 (Children),Children,2020,10.781
China,Female,Under 15 (Children),Children,2020,4.344
China,Male,Under 15 (Children),Children,2020,5.538
Colombia,Female,Under 15 (Children),Children,2020,20.516
Colombia,Male,Under 15 (Children),Children,2020,12.803
Comoros,Female,Under 15 (Children),Children,2020,6.415
Comoros,Male,Under 15 (Children),Children,2020,5.393
"Congo, Rep.",Female,Under 15 (Children),Children,2020,23.893
"Congo, Rep.",Male,Under 15 (Children),Children,2020,21.458
"Congo, Dem. Rep.",Female,Under 15 (Children),Children,2020,4.263
"Congo, Dem. Rep.",Male,Under 15 (Children),Children,2020,6.629
Costa Rica,Female,Under 15 (Children),Children,2020,21.25
Costa Rica,Male,Under 15 (Children),Children,2020,13.195
Croatia,Female,Under 15 (Children),Children,2020,7.581
Croatia,Male,Under 15 (Children),Children,2020,7.451
Cuba,Female,Under 15 (Children),Children,2020,1.585
Cuba,Male,Under 15 (Children),Children,2020,1.287
Cyprus,Female,Under 15 (Children),Children,2020,7.826
Cyprus,Male,Under 15 (Children),Children,2020,7.706
Czechia,Female,Under 15 (Children),Children,2020,2.951
Czechia,Male,Under 15 (Children),Children,2020,2.231
Cote d'Ivoire,Female,Under 15 (Children),Children,2020,3.234
Cote d'Ivoire,Male,Under 15 (Children),Children,2020,2.186
Denmark,Female,Under 15 (Children),Children,2020,5.984
Denmark,Male,Under 15 (Children),Children,2020,5.334
Djibouti,Female,Under 15 (Children),Children,2020,38.015
Djibouti,Male,Under 15 (Children),Children,2020,23.708
Dominican Republic,Female,Under 15 (Children),Children,2020,9.083
Dominican Republic,Male,Under 15 (Children),Children,2020,4.227
Ecuador,Female,Under 15 (Children),Children,2020,7.359
Ecuador,Male,Under 15 (Children),Children,2020,5.293
"Egypt, Arab Rep.",Female,Under 15 (Children),Children,2020,17.646
"Egypt, Arab Rep.",Male,Under 15 (Children),Children,2020,5.928
El Salvador,Female,Under 15 (Children),Children,2020,5.423
El Salvador,Male,Under 15 (Children),Children,2020,4.723
Equatorial Guinea,Female,Under 15 (Children),Children,2020,10.056
Equatorial Guinea,Male,Under 15 (Children),Children,2020,8.296
Estonia,Female,Under 15 (Children),Children,2020,6.619
Estonia,Male,Under 15 (Children),Children,2020,6.969
Eswatini,Female,Under 15 (Children),Children,2020,26.501
Eswatini,Male,Under 15 (Children),Children,2020,23.234
Ethiopia,Female,Under 15 (Children),Children,2020,5.096
Ethiopia,Male,Under 15 (Children),Children,2020,2.871
Fiji,Female,Under 15 (Children),Children,2020,5.956
Fiji,Male,Under 15 (Children),Children,2020,4.117
Finland,Female,Under 15 (Children),Children,2020,7.488
Finland,Male,Under 15 (Children),Children,2020,8.008
France,Female,Under 15 (Children),Children,2020,7.953
France,Male,Under 15 (Children),Children,2020,8.063
French Polynesia,Female,Under 15 (Children),Children,2020,13.785
French Polynesia,Male,Under 15 (Children),Children,2020,12.089
Gabon,Female,Under 15 (Children),Children,2020,30.353
Gabon,Male,Under 15 (Children),Children,2020,15.622
"Gambia, The",Female,Under 15 (Children),Children,2020,3.547
"Gambia, The",Male,Under 15 (Children),Children,2020,5.838
Georgia,Female,Under 15 (Children),Children,2020,10.226
Georgia,Male,Under 15 (Children),Children,2020,13.07
Germany,Female,Under 15 (Children),Children,2020,3.444
Germany,Male,Under 15 (Children),Children,2020,4.225
Ghana,Female,Under 15 (Children),Children,2020,3.486
Ghana,Male,Under 15 (Children),Children,2020,3.359
Greece,Female,Under 15 (Children),Children,2020,19.274
Greece,Male,Under 15 (Children),Children,2020,13.207
Guam,Female,Under 15 (Children),Children,2020,5.828
Guam,Male,Under 15 (Children),Children,2020,6.591
Guatemala,Female,Under 15 (Children),Children,2020,3.622
Guatemala,Male,Under 15 (Children),Children,2020,2.52
Guinea,Female,Under 15 (Children),Children,2020,5.937
Guinea,Male,Under 15 (Children),Children,2020,6.153
Guinea-Bissau,Female,Under 15 (Children),Children,2020,3.039
Guinea-Bissau,Male,Under 15 (Children),Children,2020,4.278
Guyana,Female,Under 15 (Children),Children,2020,17.169
Guyana,Male,Under 15 (Children),Children,2020,14.678
Haiti,Female,Under 15 (Children),Children,2020,18.695
Haiti,Male,Under 15 (Children),Children,2020,12.843
Honduras,Female,Under 15 (Children),Children,2020,13.937
Honduras,Male,Under 15 (Children),Children,2020,8.576
"Hong Kong SAR, China",Female,Under 15 (Children),Children,2020,4.734
"Hong Kong SAR, China",Male,Under 15 (Children),Children,2020,6.872
Hungary,Female,Under 15 (Children),Children,2020,4.482
Hungary,Male,Under 15 (Children),Children,2020,4.062
Iceland,Female,Under 15 (Children),Children,2020,5.29
Iceland,Male,Under 15 (Children),Children,2020,5.64
India,Female,Under 15 (Children),Children,2020,6.751
India,Male,Under 15 (Children),Children,2020,8.229
Indonesia,Female,Under 15 (Children),Children,2020,3.766
Indonesia,Male,Under 15 (Children),Children,2020,4.565
"Iran, Islamic Rep.",Female,Under 15 (Children),Children,2020,15.693
"Iran, Islamic Rep.",Male,Under 15 (Children),Children,2020,8.483
Iraq,Female,Under 15 (Children),Children,2020,29.188
Iraq,Male,Under 15 (Children),Children,2020,13.583
Ireland,Female,Under 15 (Children),Children,2020,5.647
Ireland,Male,Under 15 (Children),Children,2020,5.597
Israel,Female,Under 15 (Children),Children,2020,3.971
Israel,Male,Under 15 (Children),Children,2020,4.351
Italy,Female,Under 15 (Children),Children,2020,10.19
Italy,Male,Under 15 (Children),Children,2020,8.4
Jamaica,Female,Under 15 (Children),Children,2020,7.434
Jamaica,Male,Under 15 (Children),Children,2020,5.733
Japan,Female,Under 15 (Children),Children,2020,2.532
Japan,Male,Under 15 (Children),Children,2020,3.032
Jordan,Female,Under 15 (Children),Children,2020,25.354
Jordan,Male,Under 15 (Children),Children,2020,17.879
Kazakhstan,Female,Under 15 (Children),Children,2020,5.368
Kazakhstan,Male,Under 15 (Children),Children,2020,4.429
Kenya,Female,Under 15 (Children),Children,2020,6.582
Kenya,Male,Under 15 (Children),Children,2020,4.696
"Korea, Rep.",Female,Under 15 (Children),Children,2020,3.988
"Korea, Rep.",Male,Under 15 (Children),Children,2020,3.888
Kuwait,Female,Under 15 (Children),Children,2020,8.518
Kuwait,Male,Under 15 (Children),Children,2020,1.814
Kyrgyz Republic,Female,Under 15 (Children),Children,2020,4.986
Kyrgyz Republic,Male,Under 15 (Children),Children,2020,4.366
Lao PDR,Female,Under 15 (Children),Children,2020,3.117
Lao PDR,Male,Under 15 (Children),Children,2020,4.515
Latvia,Female,Under 15 (Children),Children,2020,7.065
Latvia,Male,Under 15 (Children),Children,2020,9.124
Lebanon,Female,Under 15 (Children),Children,2020,16.138
Lebanon,Male,Under 15 (Children),Children,2020,11.962
Lesotho,Female,Under 15 (Children),Children,2020,20.629
Lesotho,Male,Under 15 (Children),Children,2020,16.658
Liberia,Female,Under 15 (Children),Children,2020,2.965
Liberia,Male,Under 15 (Children),Children,2020,5.188
Libya,Female,Under 15 (Children),Children,2020,25.494
Libya,Male,Under 15 (Children),Children,2020,16.505
Lithuania,Female,Under 15 (Children),Children,2020,7.691
Lithuania,Male,Under 15 (Children),Children,2020,9.271
Luxembourg,Female,Under 15 (Children),Children,2020,6.967
Luxembourg,Male,Under 15 (Children),Children,2020,6.597
"Macao SAR, China",Female,Under 15 (Children),Children,2020,2.217
"Macao SAR, China",Male,Under 15 (Children),Children,2020,2.922
Madagascar,Female,Under 15 (Children),Children,2020,2.15
Madagascar,Male,Under 15 (Children),Children,2020,2.268
Malawi,Female,Under 15 (Children),Children,2020,6.65
Malawi,Male,Under 15 (Children),Children,2020,4.875
Malaysia,Female,Under 15 (Children),Children,2020,4.681
Malaysia,Male,Under 15 (Children),Children,2020,4.451
Maldives,Female,Under 15 (Children),Children,2020,4.264
Maldives,Male,Under 15 (Children),Children,2020,5.919
Mali,Female,Under 15 (Children),Children,2020,3.542
Mali,Male,Under 15 (Children),Children,2020,3.522
Malta,Female,Under 15 (Children),Children,2020,4.504
Malta,Male,Under 15 (Children),Children,2020,4.244
Mauritania,Female,Under 15 (Children),Children,2020,15.933
Mauritania,Male,Under 15 (Children),Children,2020,8.77
Mauritius,Female,Under 15 (Children),Children,2020,10.217
Mauritius,Male,Under 15 (Children),Children,2020,7.602
Mexico,Female,Under 15 (Children),Children,2020,4.087
Mexico,Male,Under 15 (Children),Children,2020,4.657
Moldova,Female,Under 15 (Children),Children,2020,0.955
Moldova,Male,Under 15 (Children),Children,2020,1.487
Mongolia,Female,Under 15 (Children),Children,2020,6.304
Mongolia,Male,Under 15 (Children),Children,2020,6.823
Montenegro,Female,Under 15 (Children),Children,2020,18.372
Montenegro,Male,Under 15 (Children),Children,2020,17.472
Morocco,Female,Under 15 (Children),Children,2020,12.671
Morocco,Male,Under 15 (Children),Children,2020,11.44
Mozambique,Female,Under 15 (Children),Children,2020,4.26
Mozambique,Male,Under 15 (Children),Children,2020,3.876
Myanmar,Female,Under 15 (Children),Children,2020,2.177
Myanmar,Male,Under 15 (Children),Children,2020,1.058
Namibia,Female,Under 15 (Children),Children,2020,19.593
Namibia,Male,Under 15 (Children),Children,2020,22.661
Nepal,Female,Under 15 (Children),Children,2020,14.408
Nepal,Male,Under 15 (Children),Children,2020,12.33
Netherlands,Female,Under 15 (Children),Children,2020,3.953
Netherlands,Male,Under 15 (Children),Children,2020,3.703
New Caledonia,Female,Under 15 (Children),Children,2020,12.921
New Caledonia,Male,Under 15 (Children),Children,2020,14.121
New Zealand,Female,Under 15 (Children),Children,2020,4.986
New Zealand,Male,Under 15 (Children),Children,2020,4.255
Nicaragua,Female,Under 15 (Children),Children,2020,6.116
Nicaragua,Male,Under 15 (Children),Children,2020,6.374
Niger,Female,Under 15 (Children),Children,2020,0.492
Niger,Male,Under 15 (Children),Children,2020,0.775
Nigeria,Female,Under 15 (Children),Children,2020,5.926
Nigeria,Male,Under 15 (Children),Children,2020,5.404
North Macedonia,Female,Under 15 (Children),Children,2020,16.181
North Macedonia,Male,Under 15 (Children),Children,2020,16.801
Norway,Female,Under 15 (Children),Children,2020,4.129
Norway,Male,Under 15 (Children),Children,2020,4.679
West Bank and Gaza,Female,Under 15 (Children),Children,2020,39.812
West Bank and Gaza,Male,Under 15 (Children),Children,2020,22.335
Oman,Female,Under 15 (Children),Children,2020,10.846
Oman,Male,Under 15 (Children),Children,2020,1.524
Pakistan,Female,Under 15 (Children),Children,2020,7.428
Pakistan,Male,Under 15 (Children),Children,2020,5.856
Panama,Female,Under 15 (Children),Children,2020,19.319
Panama,Male,Under 15 (Children),Children,2020,10.657
Papua New Guinea,Female,Under 15 (Children),Children,2020,1.614
Papua New Guinea,Male,Under 15 (Children),Children,2020,4.388
Paraguay,Female,Under 15 (Children),Children,2020,9.974
Paraguay,Male,Under 15 (Children),Children,2020,5.876
Peru,Female,Under 15 (Children),Children,2020,6.996
Peru,Male,Under 15 (Children),Children,2020,7.326
Philippines,Female,Under 15 (Children),Children,2020,2.716
Philippines,Male,Under 15 (Children),Children,2020,2.397
Poland,Female,Under 15 (Children),Children,2020,3.287
Poland,Male,Under 15 (Children),Children,2020,3.057
Portugal,Female,Under 15 (Children),Children,2020,7.063
Portugal,Male,Under 15 (Children),Children,2020,6.543
Puerto Rico,Female,Under 15 (Children),Children,2020,7.001
Puerto Rico,Male,Under 15 (Children),Children,2020,10.203
Qatar,Female,Under 15 (Children),Children,2020,0.521
Qatar,Male,Under 15 (Children),Children,2020,0.068
Romania,Female,Under 15 (Children),Children,2020,4.688
Romania,Male,Under 15 (Children),Children,2020,5.288
Russian Federation,Female,Under 15 (Children),Children,2020,5.533
Russian Federation,Male,Under 15 (Children),Children,2020,5.643
Rwanda,Female,Under 15 (Children),Children,2020,12.904
Rwanda,Male,Under 15 (Children),Children,2020,10.872
St. Lucia,Female,Under 15 (Children),Children,2020,22.262
St. Lucia,Male,Under 15 (Children),Children,2020,18.751
St. Vincent and the Grenadines,Female,Under 15 (Children),Children,2020,18.084
St. Vincent and the Grenadines,Male,Under 15 (Children),Children,2020,22.472
Samoa,Female,Under 15 (Children),Children,2020,15.83
Samoa,Male,Under 15 (Children),Children,2020,7.078
Sao Tome and Principe,Female,Under 15 (Children),Children,2020,23.616
Sao Tome and Principe,Male,Under 15 (Children),Children,2020,10.923
Saudi Arabia,Female,Under 15 (Children),Children,2020,21.032
Saudi Arabia,Male,Under 15 (Children),Children,2020,4.167
Senegal,Female,Under 15 (Children),Children,2020,3.464
Senegal,Male,Under 15 (Children),Children,2020,3.26
Serbia,Female,Under 15 (Children),Children,2020,9.406
Serbia,Male,Under 15 (Children),Children,2020,8.686
Sierra Leone,Female,Under 15 (Children),Children,2020,2.305
Sierra Leone,Male,Under 15 (Children),Children,2020,4.731
Singapore,Female,Under 15 (Children),Children,2020,4.388
Singapore,Male,Under 15 (Children),Children,2020,3.889
Slovak Republic,Female,Under 15 (Children),Children,2020,7.102
Slovak Republic,Male,Under 15 (Children),Children,2020,6.402
Slovenia,Female,Under 15 (Children),Children,2020,5.659
Slovenia,Male,Under 15 (Children),Children,2020,4.419
Solomon Islands,Female,Under 15 (Children),Children,2020,0.881
Solomon Islands,Male,Under 15 (Children),Children,2020,0.9
Somalia,Female,Under 15 (Children),Children,2020,25.104
Somalia,Male,Under 15 (Children),Children,2020,17.082
South Africa,Female,Under 15 (Children),Children,2020,25.584
South Africa,Male,Under 15 (Children),Children,2020,23.256
South Sudan,Female,Under 15 (Children),Children,2020,15.39
South Sudan,Male,Under 15 (Children),Children,2020,13.389
Spain,Female,Under 15 (Children),Children,2020,17.43
Spain,Male,Under 15 (Children),Children,2020,13.87
Sri Lanka,Female,Under 15 (Children),Children,2020,8.228
Sri Lanka,Male,Under 15 (Children),Children,2020,3.943
Sudan,Female,Under 15 (Children),Children,2020,32.692
Sudan,Male,Under 15 (Children),Children,2020,13.435
Suriname,Female,Under 15 (Children),Children,2020,12.113
Suriname,Male,Under 15 (Children),Children,2020,6.386
Sweden,Female,Under 15 (Children),Children,2020,8.285
Sweden,Male,Under 15 (Children),Children,2020,8.295
Switzerland,Female,Under 15 (Children),Children,2020,5.001
Switzerland,Male,Under 15 (Children),Children,2020,4.661
Syrian Arab Republic,Female,Under 15 (Children),Children,2020,27.242
Syrian Arab Republic,Male,Under 15 (Children),Children,2020,12.618
Tajikistan,Female,Under 15 (Children),Children,2020,5.655
Tajikistan,Male,Under 15 (Children),Children,2020,8.324
Tanzania,Female,Under 15 (Children),Children,2020,3.708
Tanzania,Male,Under 15 (Children),Children,2020,1.899
Thailand,Female,Under 15 (Children),Children,2020,1.089
Thailand,Male,Under 15 (Children),Children,2020,1.109
Timor-Leste,Female,Under 15 (Children),Children,2020,3.556
Timor-Leste,Male,Under 15 (Children),Children,2020,2.163
Togo,Female,Under 15 (Children),Children,2020,2.982
Togo,Male,Under 15 (Children),Children,2020,5.281
Tonga,Female,Under 15 (Children),Children,2020,3.743
Tonga,Male,Under 15 (Children),Children,2020,2.034
Trinidad and Tobago,Female,Under 15 (Children),Children,2020,4.816
Trinidad and Tobago,Male,Under 15 (Children),Children,2020,3.747
Tunisia,Female,Under 15 (Children),Children,2020,26.922
Tunisia,Male,Under 15 (Children),Children,2020,15.263
Turkmenistan,Female,Under 15 (Children),Children,2020,2.75
Turkmenistan,Male,Under 15 (Children),Children,2020,6.546
Turkiye,Female,Under 15 (Children),Children,2020,14.854
Turkiye,Male,Under 15 (Children),Children,2020,12.314
Uganda,Female,Under 15 (Children),Children,2020,4.355
Uganda,Male,Under 15 (Children),Children,2020,3.282
Ukraine,Female,Under 15 (Children),Children,2020,9.077
Ukraine,Male,Under 15 (Children),Children,2020,9.848
United Arab Emirates,Female,Under 15 (Children),Children,2020,5.818
United Arab Emirates,Male,Under 15 (Children),Children,2020,3.905
United Kingdom,Female,Under 15 (Children),Children,2020,4.155
United Kingdom,Male,Under 15 (Children),Children,2020,4.759
United States,Female,Under 15 (Children),Children,2020,8.346
United States,Male,Under 15 (Children),Children,2020,7.796
Virgin Islands (U.S.),Female,Under 15 (Children),Children,2020,15.957
Virgin Islands (U.S.),Male,Under 15 (Children),Children,2020,13.672
Uruguay,Female,Under 15 (Children),Children,2020,12.359
Uruguay,Male,Under 15 (Children),Children,2020,8.57
Uzbekistan,Female,Under 15 (Children),Children,2020,7.681
Uzbekistan,Male,Under 15 (Children),Children,2020,3.946
Vanuatu,Female,Under 15 (Children),Children,2020,4.128
Vanuatu,Male,Under 15 (Children),Children,2020,3.988
"Venezuela, RB",Female,Under 15 (Children),Children,2020,7.911
"Venezuela, RB",Male,Under 15 (Children),Children,2020,7.29
Viet Nam,Female,Under 15 (Children),Children,2020,2.444
Viet Nam,Male,Under 15 (Children),Children,2020,1.786
"Yemen, Rep.",Female,Under 15 (Children),Children,2020,29.909
"Yemen, Rep.",Male,Under 15 (Children),Children,2020,17.353
Zambia,Female,Under 15 (Children),Children,2020,6.558
Zambia,Male,Under 15 (Children),Children,2020,5.585
Zimbabwe,Female,Under 15 (Children),Children,2020,8.494
Zimbabwe,Male,Under 15 (Children),Children,2020,8.809
Afghanistan,Female,Under 15 (Children),Children,2021,17.134
Afghanistan,Male,Under 15 (Children),Children,2021,10.97
Albania,Female,Under 15 (Children),Children,2021,12.337
Albania,Male,Under 15 (Children),Children,2021,12.791
Algeria,Female,Under 15 (Children),Children,2021,23.017
Algeria,Male,Under 15 (Children),Children,2021,11.446
Angola,Female,Under 15 (Children),Children,2021,15.78
Angola,Male,Under 15 (Children),Children,2021,15.82
Argentina,Female,Under 15 (Children),Children,2021,9.858
Argentina,Male,Under 15 (Children),Children,2021,7.912
Armenia,Female,Under 15 (Children),Children,2021,7.301
Armenia,Male,Under 15 (Children),Children,2021,13.035
Australia,Female,Under 15 (Children),Children,2021,5.014
Australia,Male,Under 15 (Children),Children,2021,5.214
Austria,Female,Under 15 (Children),Children,2021,6.402
Austria,Male,Under 15 (Children),Children,2021,6.512
Azerbaijan,Female,Under 15 (Children),Children,2021,6.961
Azerbaijan,Male,Under 15 (Children),Children,2021,5.121
"Bahamas, The",Female,Under 15 (Children),Children,2021,11.413
"Bahamas, The",Male,Under 15 (Children),Children,2021,11.734
Bahrain,Female,Under 15 (Children),Children,2021,4.614
Bahrain,Male,Under 15 (Children),Children,2021,0.713
Bangladesh,Female,Under 15 (Children),Children,2021,7.688
Bangladesh,Male,Under 15 (Children),Children,2021,4.055
Barbados,Female,Under 15 (Children),Children,2021,8.137
Barbados,Male,Under 15 (Children),Children,2021,10.831
Belarus,Female,Under 15 (Children),Children,2021,3.075
Belarus,Male,Under 15 (Children),Children,2021,4.737
Belgium,Female,Under 15 (Children),Children,2021,5.856
Belgium,Male,Under 15 (Children),Children,2021,6.615
Belize,Female,Under 15 (Children),Children,2021,15.244
Belize,Male,Under 15 (Children),Children,2021,6.892
Benin,Female,Under 15 (Children),Children,2021,2.052
Benin,Male,Under 15 (Children),Children,2021,1.564
Bhutan,Female,Under 15 (Children),Children,2021,6.203
Bhutan,Male,Under 15 (Children),Children,2021,3.705
Bolivia,Female,Under 15 (Children),Children,2021,5.706
Bolivia,Male,Under 15 (Children),Children,2021,4.635
Bosnia and Herzegovina,Female,Under 15 (Children),Children,2021,18.147
Bosnia and Herzegovina,Male,Under 15 (Children),Children,2021,12.679
Botswana,Female,Under 15 (Children),Children,2021,26.158
Botswana,Male,Under 15 (Children),Children,2021,20.37
Brazil,Female,Under 15 (Children),Children,2021,16.434
Brazil,Male,Under 15 (Children),Children,2021,10.676
Brunei Darussalam,Female,Under 15 (Children),Children,2021,6.39
Brunei Darussalam,Male,Under 15 (Children),Children,2021,3.852
Bulgaria,Female,Under 15 (Children),Children,2021,5.033
Bulgaria,Male,Under 15 (Children),Children,2021,5.473
Burkina Faso,Female,Under 15 (Children),Children,2021,5.191
Burkina Faso,Male,Under 15 (Children),Children,2021,5.499
Burundi,Female,Under 15 (Children),Children,2021,1.063
Burundi,Male,Under 15 (Children),Children,2021,1.216
Cabo Verde,Female,Under 15 (Children),Children,2021,13.286
Cabo Verde,Male,Under 15 (Children),Children,2021,14.749
Cambodia,Female,Under 15 (Children),Children,2021,0.421
Cambodia,Male,Under 15 (Children),Children,2021,0.381
Cameroon,Female,Under 15 (Children),Children,2021,4.661
Cameroon,Male,Under 15 (Children),Children,2021,3.678
Canada,Female,Under 15 (Children),Children,2021,7.345
Canada,Male,Under 15 (Children),Children,2021,7.695
