country_name,sex,age_group,age_categories,year,unemployment_rate
"Korea, Rep.",Female,15-24 (Youth),Youth,2019,9.541
"Korea, Rep.",Female,25+ (Adults),Adults,2019,3.111
"Korea, Rep.",Female,Under 15 (Children),Children,2019,3.583
"Korea, Rep.",Male,15-24 (Youth),Youth,2019,10.186
"Korea, Rep.",Male,25+ (Adults),Adults,2019,3.556
"Korea, Rep.",Male,Under 15 (Children),Children,2019,3.873
Kuwait,Female,15-24 (Youth),Youth,2019,29.895
Kuwait,Female,25+ (Adults),Adults,2019,4.6
Kuwait,Female,Under 15 (Children),Children,2019,6.032
Kuwait,Male,15-24 (Youth),Youth,2019,9.294
Kuwait,Male,25+ (Adults),Adults,2019,0.593
Kuwait,Male,Under 15 (Children),Children,2019,0.987
Kyrgyz Republic,Female,15-24 (Youth),Youth,2019,10.329
Kyrgyz Republic,Female,25+ (Adults),Adults,2019,3.533
Kyrgyz Republic,Female,Under 15 (Children),Children,2019,4.488
Kyrgyz Republic,Male,15-24 (Youth),Youth,2019,8.127
Kyrgyz Republic,Male,25+ (Adults),Adults,2019,3.181
Kyrgyz Republic,Male,Under 15 (Children),Children,2019,4.078
Lao PDR,Female,15-24 (Youth),Youth,2019,5.432
Lao PDR,Female,25+ (Adults),Adults,2019,1.958
Lao PDR,Female,Under 15 (Children),Children,2019,2.82
Lao PDR,Male,15-24 (Youth),Youth,2019,6.44
Lao PDR,Male,25+ (Adults),Adults,2019,3.083
Lao PDR,Male,Under 15 (Children),Children,2019,3.842
Latvia,Female,15-24 (Youth),Youth,2019,10.131
Latvia,Female,25+ (Adults),Adults,2019,5.141
Latvia,Female,Under 15 (Children),Children,2019,5.423
Latvia,Male,15-24 (Youth),Youth,2019,14.208
Latvia,Male,25+ (Adults),Adults,2019,6.647
Latvia,Male,Under 15 (Children),Children,2019,7.191
Lebanon,Female,15-24 (Youth),Youth,2019,21.598
Lebanon,Female,25+ (Adults),Adults,2019,12.419
Lebanon,Female,Under 15 (Children),Children,2019,14.321
Lebanon,Male,15-24 (Youth),Youth,2019,24.256
Lebanon,Male,25+ (Adults),Adults,2019,6.916
Lebanon,Male,Under 15 (Children),Children,2019,9.918
Lesotho,Female,15-24 (Youth),Youth,2019,34.925
Lesotho,Female,25+ (Adults),Adults,2019,15.384
Lesotho,Female,Under 15 (Children),Children,2019,19.063
Lesotho,Male,15-24 (Youth),Youth,2019,17.858
Lesotho,Male,25+ (Adults),Adults,2019,14.328
Lesotho,Male,Under 15 (Children),Children,2019,15.072
Liberia,Female,15-24 (Youth),Youth,2019,2.19
Liberia,Female,25+ (Adults),Adults,2019,2.378
Liberia,Female,Under 15 (Children),Children,2019,2.332
Liberia,Male,15-24 (Youth),Youth,2019,2.389
Liberia,Male,25+ (Adults),Adults,2019,4.177
Liberia,Male,Under 15 (Children),Children,2019,3.743
Libya,Female,15-24 (Youth),Youth,2019,68.464
Libya,Female,25+ (Adults),Adults,2019,21.228
Libya,Female,Under 15 (Children),Children,2019,24.826
Libya,Male,15-24 (Youth),Youth,2019,41.719
Libya,Male,25+ (Adults),Adults,2019,13.056
Libya,Male,Under 15 (Children),Children,2019,15.729
Lithuania,Female,15-24 (Youth),Youth,2019,9.246
Lithuania,Female,25+ (Adults),Adults,2019,5.219
Lithuania,Female,Under 15 (Children),Children,2019,5.492
Lithuania,Male,15-24 (Youth),Youth,2019,14.116
Lithuania,Male,25+ (Adults),Adults,2019,6.42
Lithuania,Male,Under 15 (Children),Children,2019,7.022
Luxembourg,Female,15-24 (Youth),Youth,2019,16.016
Luxembourg,Female,25+ (Adults),Adults,2019,4.669
Luxembourg,Female,Under 15 (Children),Children,2019,5.525
Luxembourg,Male,15-24 (Youth),Youth,2019,17.761
Luxembourg,Male,25+ (Adults),Adults,2019,4.579
Luxembourg,Male,Under 15 (Children),Children,2019,5.645
"Macao SAR, China",Female,15-24 (Youth),Youth,2019,4.015
"Macao SAR, China",Female,25+ (Adults),Adults,2019,1.081
"Macao SAR, China",Female,Under 15 (Children),Children,2019,1.337
"Macao SAR, China",Male,15-24 (Youth),Youth,2019,5.312
"Macao SAR, China",Male,25+ (Adults),Adults,2019,1.863
"Macao SAR, China",Male,Under 15 (Children),Children,2019,2.161
Madagascar,Female,15-24 (Youth),Youth,2019,2.946
Madagascar,Female,25+ (Adults),Adults,2019,1.304
Madagascar,Female,Under 15 (Children),Children,2019,1.78
Madagascar,Male,15-24 (Youth),Youth,2019,3.753
Madagascar,Male,25+ (Adults),Adults,2019,0.932
Madagascar,Male,Under 15 (Children),Children,2019,1.746
Malawi,Female,15-24 (Youth),Youth,2019,7.062
Malawi,Female,25+ (Adults),Adults,2019,5.295
Malawi,Female,Under 15 (Children),Children,2019,5.819
Malawi,Male,15-24 (Youth),Youth,2019,6.319
Malawi,Male,25+ (Adults),Adults,2019,3.076
Malawi,Male,Under 15 (Children),Children,2019,4.071
Malaysia,Female,15-24 (Youth),Youth,2019,12.736
Malaysia,Female,25+ (Adults),Adults,2019,1.605
Malaysia,Female,Under 15 (Children),Children,2019,3.401
Malaysia,Male,15-24 (Youth),Youth,2019,10.289
Malaysia,Male,25+ (Adults),Adults,2019,1.89
Malaysia,Male,Under 15 (Children),Children,2019,3.171
Maldives,Female,15-24 (Youth),Youth,2019,8.425
Maldives,Female,25+ (Adults),Adults,2019,2.5
Maldives,Female,Under 15 (Children),Children,2019,3.784
Maldives,Male,15-24 (Youth),Youth,2019,17.002
Maldives,Male,25+ (Adults),Adults,2019,2.843
Maldives,Male,Under 15 (Children),Children,2019,4.843
Mali,Female,15-24 (Youth),Youth,2019,4.325
Mali,Female,25+ (Adults),Adults,2019,1.515
Mali,Female,Under 15 (Children),Children,2019,2.394
Mali,Male,15-24 (Youth),Youth,2019,3.933
Mali,Male,25+ (Adults),Adults,2019,1.686
Mali,Male,Under 15 (Children),Children,2019,2.314
Malta,Female,15-24 (Youth),Youth,2019,7.972
Malta,Female,25+ (Adults),Adults,2019,3.414
Malta,Female,Under 15 (Children),Children,2019,4.016
Malta,Male,15-24 (Youth),Youth,2019,10.476
Malta,Male,25+ (Adults),Adults,2019,2.532
Malta,Male,Under 15 (Children),Children,2019,3.355
Mauritania,Female,15-24 (Youth),Youth,2019,30.21
Mauritania,Female,25+ (Adults),Adults,2019,12.016
Mauritania,Female,Under 15 (Children),Children,2019,15.06
Mauritania,Male,15-24 (Youth),Youth,2019,20.065
Mauritania,Male,25+ (Adults),Adults,2019,5.637
Mauritania,Male,Under 15 (Children),Children,2019,8.083
Mauritius,Female,15-24 (Youth),Youth,2019,28.615
Mauritius,Female,25+ (Adults),Adults,2019,6.818
Mauritius,Female,Under 15 (Children),Children,2019,9.72
Mauritius,Male,15-24 (Youth),Youth,2019,17.095
Mauritius,Male,25+ (Adults),Adults,2019,2.443
Mauritius,Male,Under 15 (Children),Children,2019,4.117
Mexico,Female,15-24 (Youth),Youth,2019,7.998
Mexico,Female,25+ (Adults),Adults,2019,2.668
Mexico,Female,Under 15 (Children),Children,2019,3.517
Mexico,Male,15-24 (Youth),Youth,2019,6.778
Mexico,Male,25+ (Adults),Adults,2019,2.748
Mexico,Male,Under 15 (Children),Children,2019,3.457
Moldova,Female,15-24 (Youth),Youth,2019,2.38
Moldova,Female,25+ (Adults),Adults,2019,1.071
Moldova,Female,Under 15 (Children),Children,2019,1.168
Moldova,Male,15-24 (Youth),Youth,2019,4.041
Moldova,Male,25+ (Adults),Adults,2019,1.664
Moldova,Male,Under 15 (Children),Children,2019,1.867
Mongolia,Female,15-24 (Youth),Youth,2019,16.145
Mongolia,Female,25+ (Adults),Adults,2019,4.159
Mongolia,Female,Under 15 (Children),Children,2019,5.379
Mongolia,Male,15-24 (Youth),Youth,2019,14.608
Mongolia,Male,25+ (Adults),Adults,2019,4.781
Mongolia,Male,Under 15 (Children),Children,2019,6.031
Montenegro,Female,15-24 (Youth),Youth,2019,24.385
Montenegro,Female,25+ (Adults),Adults,2019,14.784
Montenegro,Female,Under 15 (Children),Children,2019,15.683
Montenegro,Male,15-24 (Youth),Youth,2019,26.066
Montenegro,Male,25+ (Adults),Adults,2019,13.328
Montenegro,Male,Under 15 (Children),Children,2019,14.673
Morocco,Female,15-24 (Youth),Youth,2019,23.517
Morocco,Female,25+ (Adults),Adults,2019,8.991
Morocco,Female,Under 15 (Children),Children,2019,11.045
Morocco,Male,15-24 (Youth),Youth,2019,23.232
Morocco,Male,25+ (Adults),Adults,2019,7.081
Morocco,Male,Under 15 (Children),Children,2019,9.239
Mozambique,Female,15-24 (Youth),Youth,2019,7.462
Mozambique,Female,25+ (Adults),Adults,2019,2.615
Mozambique,Female,Under 15 (Children),Children,2019,3.963
Mozambique,Male,15-24 (Youth),Youth,2019,8.073
Mozambique,Male,25+ (Adults),Adults,2019,1.603
Mozambique,Male,Under 15 (Children),Children,2019,3.436
Myanmar,Female,15-24 (Youth),Youth,2019,1.398
Myanmar,Female,25+ (Adults),Adults,2019,0.255
Myanmar,Female,Under 15 (Children),Children,2019,0.479
Myanmar,Male,15-24 (Youth),Youth,2019,1.266
Myanmar,Male,25+ (Adults),Adults,2019,0.188
Myanmar,Male,Under 15 (Children),Children,2019,0.367
Namibia,Female,15-24 (Youth),Youth,2019,38.843
Namibia,Female,25+ (Adults),Adults,2019,15.395
Namibia,Female,Under 15 (Children),Children,2019,18.666
Namibia,Male,15-24 (Youth),Youth,2019,37.789
Namibia,Male,25+ (Adults),Adults,2019,18.052
Namibia,Male,Under 15 (Children),Children,2019,21.22
Nepal,Female,15-24 (Youth),Youth,2019,22.165
Nepal,Female,25+ (Adults),Adults,2019,9.114
Nepal,Female,Under 15 (Children),Children,2019,12.021
Nepal,Male,15-24 (Youth),Youth,2019,18.525
Nepal,Male,25+ (Adults),Adults,2019,7.158
Nepal,Male,Under 15 (Children),Children,2019,9.788
Netherlands,Female,15-24 (Youth),Youth,2019,6.205
Netherlands,Female,25+ (Adults),Adults,2019,2.787
Netherlands,Female,Under 15 (Children),Children,2019,3.359
Netherlands,Male,15-24 (Youth),Youth,2019,7.278
Netherlands,Male,25+ (Adults),Adults,2019,2.713
Netherlands,Male,Under 15 (Children),Children,2019,3.399
New Caledonia,Female,15-24 (Youth),Youth,2019,35.303
New Caledonia,Female,25+ (Adults),Adults,2019,8.543
New Caledonia,Female,Under 15 (Children),Children,2019,11.574
New Caledonia,Male,15-24 (Youth),Youth,2019,29.813
New Caledonia,Male,25+ (Adults),Adults,2019,7.866
New Caledonia,Male,Under 15 (Children),Children,2019,10.274
New Zealand,Female,15-24 (Youth),Youth,2019,11.493
New Zealand,Female,25+ (Adults),Adults,2019,3.172
New Zealand,Female,Under 15 (Children),Children,2019,4.419
New Zealand,Male,15-24 (Youth),Youth,2019,11.16
New Zealand,Male,25+ (Adults),Adults,2019,2.598
New Zealand,Male,Under 15 (Children),Children,2019,3.829
Nicaragua,Female,15-24 (Youth),Youth,2019,13.095
Nicaragua,Female,25+ (Adults),Adults,2019,3.99
Nicaragua,Female,Under 15 (Children),Children,2019,5.522
Nicaragua,Male,15-24 (Youth),Youth,2019,8.857
Nicaragua,Male,25+ (Adults),Adults,2019,4.296
Nicaragua,Male,Under 15 (Children),Children,2019,5.473
Niger,Female,15-24 (Youth),Youth,2019,0.41
Niger,Female,25+ (Adults),Adults,2019,0.457
Niger,Female,Under 15 (Children),Children,2019,0.442
Niger,Male,15-24 (Youth),Youth,2019,0.873
Niger,Male,25+ (Adults),Adults,2019,0.508
Niger,Male,Under 15 (Children),Children,2019,0.625
Nigeria,Female,15-24 (Youth),Youth,2019,13.289
Nigeria,Female,25+ (Adults),Adults,2019,3.407
Nigeria,Female,Under 15 (Children),Children,2019,4.895
Nigeria,Male,15-24 (Youth),Youth,2019,11.996
Nigeria,Male,25+ (Adults),Adults,2019,4.386
Nigeria,Male,Under 15 (Children),Children,2019,5.449
North Macedonia,Female,15-24 (Youth),Youth,2019,38.847
North Macedonia,Female,25+ (Adults),Adults,2019,16.654
North Macedonia,Female,Under 15 (Children),Children,2019,18.562
North Macedonia,Male,15-24 (Youth),Youth,2019,33.357
North Macedonia,Male,25+ (Adults),Adults,2019,14.849
North Macedonia,Male,Under 15 (Children),Children,2019,16.583
Norway,Female,15-24 (Youth),Youth,2019,9.491
Norway,Female,25+ (Adults),Adults,2019,2.452
Norway,Female,Under 15 (Children),Children,2019,3.394
Norway,Male,15-24 (Youth),Youth,2019,10.339
Norway,Male,25+ (Adults),Adults,2019,3.033
Norway,Male,Under 15 (Children),Children,2019,3.954
West Bank and Gaza,Female,15-24 (Youth),Youth,2019,66.831
West Bank and Gaza,Female,25+ (Adults),Adults,2019,35.022
West Bank and Gaza,Female,Under 15 (Children),Children,2019,40.891
West Bank and Gaza,Male,15-24 (Youth),Youth,2019,34.448
West Bank and Gaza,Male,25+ (Adults),Adults,2019,17.043
West Bank and Gaza,Male,Under 15 (Children),Children,2019,21.195
Oman,Female,15-24 (Youth),Youth,2019,21.953
Oman,Female,25+ (Adults),Adults,2019,6.851
Oman,Female,Under 15 (Children),Children,2019,8.385
Oman,Male,15-24 (Youth),Youth,2019,6.688
Oman,Male,25+ (Adults),Adults,2019,0.403
Oman,Male,Under 15 (Children),Children,2019,0.994
Pakistan,Female,15-24 (Youth),Youth,2019,8.772
Pakistan,Female,25+ (Adults),Adults,2019,5.301
Pakistan,Female,Under 15 (Children),Children,2019,6.263
Pakistan,Male,15-24 (Youth),Youth,2019,9.835
Pakistan,Male,25+ (Adults),Adults,2019,2.665
Pakistan,Male,Under 15 (Children),Children,2019,4.412
Panama,Female,15-24 (Youth),Youth,2019,22.99
Panama,Female,25+ (Adults),Adults,2019,5.5
Panama,Female,Under 15 (Children),Children,2019,8.015
Panama,Male,15-24 (Youth),Youth,2019,13.57
Panama,Male,25+ (Adults),Adults,2019,3.45
Panama,Male,Under 15 (Children),Children,2019,5.138
Papua New Guinea,Female,15-24 (Youth),Youth,2019,3.543
Papua New Guinea,Female,25+ (Adults),Adults,2019,0.874
Papua New Guinea,Female,Under 15 (Children),Children,2019,1.483
Papua New Guinea,Male,15-24 (Youth),Youth,2019,6.084
Papua New Guinea,Male,25+ (Adults),Adults,2019,3.189
Papua New Guinea,Male,Under 15 (Children),Children,2019,3.817
Paraguay,Female,15-24 (Youth),Youth,2019,20.033
Paraguay,Female,25+ (Adults),Adults,2019,5.315
Paraguay,Female,Under 15 (Children),Children,2019,8.299
Paraguay,Male,15-24 (Youth),Youth,2019,12.137
Paraguay,Male,25+ (Adults),Adults,2019,3.383
Paraguay,Male,Under 15 (Children),Children,2019,5.366
Peru,Female,15-24 (Youth),Youth,2019,7.894
Peru,Female,25+ (Adults),Adults,2019,2.772
Peru,Female,Under 15 (Children),Children,2019,3.735
Peru,Male,15-24 (Youth),Youth,2019,6.931
Peru,Male,25+ (Adults),Adults,2019,2.206
Peru,Male,Under 15 (Children),Children,2019,3.076
Philippines,Female,15-24 (Youth),Youth,2019,8.206
Philippines,Female,25+ (Adults),Adults,2019,1.49
Philippines,Female,Under 15 (Children),Children,2019,2.534
Philippines,Male,15-24 (Youth),Youth,2019,5.903
Philippines,Male,25+ (Adults),Adults,2019,1.312
Philippines,Male,Under 15 (Children),Children,2019,2.053
Poland,Female,15-24 (Youth),Youth,2019,10.236
Poland,Female,25+ (Adults),Adults,2019,3.095
Poland,Female,Under 15 (Children),Children,2019,3.6
Poland,Male,15-24 (Youth),Youth,2019,9.573
Poland,Male,25+ (Adults),Adults,2019,2.48
Poland,Male,Under 15 (Children),Children,2019,3.02
Portugal,Female,15-24 (Youth),Youth,2019,21.41
Portugal,Female,25+ (Adults),Adults,2019,6.117
Portugal,Female,Under 15 (Children),Children,2019,7.143
Portugal,Male,15-24 (Youth),Youth,2019,15.512
Portugal,Male,25+ (Adults),Adults,2019,5.004
Portugal,Male,Under 15 (Children),Children,2019,5.794
Puerto Rico,Female,15-24 (Youth),Youth,2019,14.402
Puerto Rico,Female,25+ (Adults),Adults,2019,6.152
Puerto Rico,Female,Under 15 (Children),Children,2019,6.638
Puerto Rico,Male,15-24 (Youth),Youth,2019,20.336
Puerto Rico,Male,25+ (Adults),Adults,2019,8.232
Puerto Rico,Male,Under 15 (Children),Children,2019,9.453
Qatar,Female,15-24 (Youth),Youth,2019,1.477
Qatar,Female,25+ (Adults),Adults,2019,0.271
Qatar,Female,Under 15 (Children),Children,2019,0.398
Qatar,Male,15-24 (Youth),Youth,2019,0.085
Qatar,Male,25+ (Adults),Adults,2019,0.04
Qatar,Male,Under 15 (Children),Children,2019,0.045
Romania,Female,15-24 (Youth),Youth,2019,17.534
Romania,Female,25+ (Adults),Adults,2019,2.478
Romania,Female,Under 15 (Children),Children,2019,3.381
Romania,Male,15-24 (Youth),Youth,2019,16.297
Romania,Male,25+ (Adults),Adults,2019,3.369
Romania,Male,Under 15 (Children),Children,2019,4.311
Russian Federation,Female,15-24 (Youth),Youth,2019,15.593
Russian Federation,Female,25+ (Adults),Adults,2019,3.656
Russian Federation,Female,Under 15 (Children),Children,2019,4.335
Russian Federation,Male,15-24 (Youth),Youth,2019,14.803
Russian Federation,Male,25+ (Adults),Adults,2019,3.902
Russian Federation,Male,Under 15 (Children),Children,2019,4.655
Rwanda,Female,15-24 (Youth),Youth,2019,16.676
Rwanda,Female,25+ (Adults),Adults,2019,10.589
Rwanda,Female,Under 15 (Children),Children,2019,12.078
Rwanda,Male,15-24 (Youth),Youth,2019,15.409
Rwanda,Male,25+ (Adults),Adults,2019,9.033
Rwanda,Male,Under 15 (Children),Children,2019,10.516
St. Lucia,Female,15-24 (Youth),Youth,2019,33.242
St. Lucia,Female,25+ (Adults),Adults,2019,13.774
St. Lucia,Female,Under 15 (Children),Children,2019,17.007
St. Lucia,Male,15-24 (Youth),Youth,2019,37.8
St. Lucia,Male,25+ (Adults),Adults,2019,9.09
St. Lucia,Male,Under 15 (Children),Children,2019,13.837
St. Vincent and the Grenadines,Female,15-24 (Youth),Youth,2019,42.113
St. Vincent and the Grenadines,Female,25+ (Adults),Adults,2019,13.074
St. Vincent and the Grenadines,Female,Under 15 (Children),Children,2019,17.026
St. Vincent and the Grenadines,Male,15-24 (Youth),Youth,2019,42.855
St. Vincent and the Grenadines,Male,25+ (Adults),Adults,2019,15.87
St. Vincent and the Grenadines,Male,Under 15 (Children),Children,2019,20.695
Samoa,Female,15-24 (Youth),Youth,2019,29.457
Samoa,Female,25+ (Adults),Adults,2019,10.128
Samoa,Female,Under 15 (Children),Children,2019,14.799
Samoa,Male,15-24 (Youth),Youth,2019,13.251
Samoa,Male,25+ (Adults),Adults,2019,4.431
Samoa,Male,Under 15 (Children),Children,2019,6.439
Sao Tome and Principe,Female,15-24 (Youth),Youth,2019,33.385
Sao Tome and Principe,Female,25+ (Adults),Adults,2019,19.251
Sao Tome and Principe,Female,Under 15 (Children),Children,2019,21.853
Sao Tome and Principe,Male,15-24 (Youth),Youth,2019,15.325
Sao Tome and Principe,Male,25+ (Adults),Adults,2019,8.435
Sao Tome and Principe,Male,Under 15 (Children),Children,2019,9.891
Saudi Arabia,Female,15-24 (Youth),Youth,2019,51.002
Saudi Arabia,Female,25+ (Adults),Adults,2019,18.124
Saudi Arabia,Female,Under 15 (Children),Children,2019,21.384
Saudi Arabia,Male,15-24 (Youth),Youth,2019,16.827
Saudi Arabia,Male,25+ (Adults),Adults,2019,1.522
Saudi Arabia,Male,Under 15 (Children),Children,2019,2.512
Senegal,Female,15-24 (Youth),Youth,2019,6.607
Senegal,Female,25+ (Adults),Adults,2019,2.33
Senegal,Female,Under 15 (Children),Children,2019,3.044
Senegal,Male,15-24 (Youth),Youth,2019,2.858
Senegal,Male,25+ (Adults),Adults,2019,2.711
Senegal,Male,Under 15 (Children),Children,2019,2.744
Serbia,Female,15-24 (Youth),Youth,2019,29.907
Serbia,Female,25+ (Adults),Adults,2019,9.966
Serbia,Female,Under 15 (Children),Children,2019,11.065
Serbia,Male,15-24 (Youth),Youth,2019,26.012
Serbia,Male,25+ (Adults),Adults,2019,8.5
Serbia,Male,Under 15 (Children),Children,2019,9.836
Sierra Leone,Female,15-24 (Youth),Youth,2019,2.509
Sierra Leone,Female,25+ (Adults),Adults,2019,2.031
Sierra Leone,Female,Under 15 (Children),Children,2019,2.135
Sierra Leone,Male,15-24 (Youth),Youth,2019,4.742
Sierra Leone,Male,25+ (Adults),Adults,2019,4.057
Sierra Leone,Male,Under 15 (Children),Children,2019,4.184
Singapore,Female,15-24 (Youth),Youth,2019,9.751
Singapore,Female,25+ (Adults),Adults,2019,2.766
Singapore,Female,Under 15 (Children),Children,2019,3.326
Singapore,Male,15-24 (Youth),Youth,2019,5.912
Singapore,Male,25+ (Adults),Adults,2019,2.71
Singapore,Male,Under 15 (Children),Children,2019,2.935
Slovak Republic,Female,15-24 (Youth),Youth,2019,19.775
Slovak Republic,Female,25+ (Adults),Adults,2019,5.245
Slovak Republic,Female,Under 15 (Children),Children,2019,5.957
Slovak Republic,Male,15-24 (Youth),Youth,2019,14.05
Slovak Republic,Male,25+ (Adults),Adults,2019,4.957
Slovak Republic,Male,Under 15 (Children),Children,2019,5.597
Slovenia,Female,15-24 (Youth),Youth,2019,9.172
Slovenia,Female,25+ (Adults),Adults,2019,4.669
Slovenia,Female,Under 15 (Children),Children,2019,4.969
Slovenia,Male,15-24 (Youth),Youth,2019,7.335
Slovenia,Male,25+ (Adults),Adults,2019,3.744
Slovenia,Male,Under 15 (Children),Children,2019,4.009
Solomon Islands,Female,15-24 (Youth),Youth,2019,1.558
Solomon Islands,Female,25+ (Adults),Adults,2019,0.464
Solomon Islands,Female,Under 15 (Children),Children,2019,0.759
Solomon Islands,Male,15-24 (Youth),Youth,2019,1.023
Solomon Islands,Male,25+ (Adults),Adults,2019,0.597
Solomon Islands,Male,Under 15 (Children),Children,2019,0.71
Somalia,Female,15-24 (Youth),Youth,2019,36.965
Somalia,Female,25+ (Adults),Adults,2019,21.058
Somalia,Female,Under 15 (Children),Children,2019,24.386
Somalia,Male,15-24 (Youth),Youth,2019,32.137
Somalia,Male,25+ (Adults),Adults,2019,13.239
Somalia,Male,Under 15 (Children),Children,2019,16.308
South Africa,Female,15-24 (Youth),Youth,2019,51.711
South Africa,Female,25+ (Adults),Adults,2019,23.968
South Africa,Female,Under 15 (Children),Children,2019,27.068
South Africa,Male,15-24 (Youth),Youth,2019,43.911
South Africa,Male,25+ (Adults),Adults,2019,21.493
South Africa,Male,Under 15 (Children),Children,2019,24.2
South Sudan,Female,15-24 (Youth),Youth,2019,18.024
South Sudan,Female,25+ (Adults),Adults,2019,11.994
South Sudan,Female,Under 15 (Children),Children,2019,13.81
South Sudan,Male,15-24 (Youth),Youth,2019,20.999
South Sudan,Male,25+ (Adults),Adults,2019,7.907
South Sudan,Male,Under 15 (Children),Children,2019,11.699
Spain,Female,15-24 (Youth),Youth,2019,34.469
Spain,Female,25+ (Adults),Adults,2019,14.707
Spain,Female,Under 15 (Children),Children,2019,15.99
Spain,Male,15-24 (Youth),Youth,2019,30.928
Spain,Male,25+ (Adults),Adults,2019,11.091
Spain,Male,Under 15 (Children),Children,2019,12.45
Sri Lanka,Female,15-24 (Youth),Youth,2019,27.35
Sri Lanka,Female,25+ (Adults),Adults,2019,4.609
Sri Lanka,Female,Under 15 (Children),Children,2019,7.312
Sri Lanka,Male,15-24 (Youth),Youth,2019,16.617
Sri Lanka,Male,25+ (Adults),Adults,2019,1.549
Sri Lanka,Male,Under 15 (Children),Children,2019,3.288
Sudan,Female,15-24 (Youth),Youth,2019,44.288
Sudan,Female,25+ (Adults),Adults,2019,26.401
Sudan,Female,Under 15 (Children),Children,2019,30.104
Sudan,Male,15-24 (Youth),Youth,2019,28.311
Sudan,Male,25+ (Adults),Adults,2019,8.795
Sudan,Male,Under 15 (Children),Children,2019,12.117
Suriname,Female,15-24 (Youth),Youth,2019,36.26
Suriname,Female,25+ (Adults),Adults,2019,6.248
Suriname,Female,Under 15 (Children),Children,2019,10.62
Suriname,Male,15-24 (Youth),Youth,2019,17.17
Suriname,Male,25+ (Adults),Adults,2019,3.022
Suriname,Male,Under 15 (Children),Children,2019,5.398
Sweden,Female,15-24 (Youth),Youth,2019,19.735
Sweden,Female,25+ (Adults),Adults,2019,5.253
Sweden,Female,Under 15 (Children),Children,2019,6.956
Sweden,Male,15-24 (Youth),Youth,2019,20.595
Sweden,Male,25+ (Adults),Adults,2019,4.967
Sweden,Male,Under 15 (Children),Children,2019,6.716
Switzerland,Female,15-24 (Youth),Youth,2019,7.159
Switzerland,Female,25+ (Adults),Adults,2019,4.359
Switzerland,Female,Under 15 (Children),Children,2019,4.709
Switzerland,Male,15-24 (Youth),Youth,2019,8.76
Switzerland,Male,25+ (Adults),Adults,2019,3.489
Switzerland,Male,Under 15 (Children),Children,2019,4.109
Syrian Arab Republic,Female,15-24 (Youth),Youth,2019,52.395
Syrian Arab Republic,Female,25+ (Adults),Adults,2019,18.437
Syrian Arab Republic,Female,Under 15 (Children),Children,2019,24.783
Syrian Arab Republic,Male,15-24 (Youth),Youth,2019,29.467
Syrian Arab Republic,Male,25+ (Adults),Adults,2019,5.644
Syrian Arab Republic,Male,Under 15 (Children),Children,2019,10.859
Tajikistan,Female,15-24 (Youth),Youth,2019,12.086
Tajikistan,Female,25+ (Adults),Adults,2019,3.782
Tajikistan,Female,Under 15 (Children),Children,2019,5.43
Tajikistan,Male,15-24 (Youth),Youth,2019,17.646
Tajikistan,Male,25+ (Adults),Adults,2019,5.729
Tajikistan,Male,Under 15 (Children),Children,2019,7.799
Tanzania,Female,15-24 (Youth),Youth,2019,4.362
Tanzania,Female,25+ (Adults),Adults,2019,2.866
Tanzania,Female,Under 15 (Children),Children,2019,3.288
Tanzania,Male,15-24 (Youth),Youth,2019,2.642
Tanzania,Male,25+ (Adults),Adults,2019,1.22
Tanzania,Male,Under 15 (Children),Children,2019,1.64
Thailand,Female,15-24 (Youth),Youth,2019,5.651
Thailand,Female,25+ (Adults),Adults,2019,0.293
Thailand,Female,Under 15 (Children),Children,2019,0.736
Thailand,Male,15-24 (Youth),Youth,2019,3.466
Thailand,Male,25+ (Adults),Adults,2019,0.387
Thailand,Male,Under 15 (Children),Children,2019,0.706
Timor-Leste,Female,15-24 (Youth),Youth,2019,10.184
Timor-Leste,Female,25+ (Adults),Adults,2019,2.517
Timor-Leste,Female,Under 15 (Children),Children,2019,4.039
Timor-Leste,Male,15-24 (Youth),Youth,2019,5.845
Timor-Leste,Male,25+ (Adults),Adults,2019,1.372
Timor-Leste,Male,Under 15 (Children),Children,2019,2.29
Togo,Female,15-24 (Youth),Youth,2019,7.106
Togo,Female,25+ (Adults),Adults,2019,1.974
Togo,Female,Under 15 (Children),Children,2019,2.787
Togo,Male,15-24 (Youth),Youth,2019,12.208
Togo,Male,25+ (Adults),Adults,2019,3.679
Togo,Male,Under 15 (Children),Children,2019,4.678
Tonga,Female,15-24 (Youth),Youth,2019,10.884
Tonga,Female,25+ (Adults),Adults,2019,1.53
Tonga,Female,Under 15 (Children),Children,2019,2.893
Tonga,Male,15-24 (Youth),Youth,2019,3.577
Tonga,Male,25+ (Adults),Adults,2019,1.239
Tonga,Male,Under 15 (Children),Children,2019,1.614
Trinidad and Tobago,Female,15-24 (Youth),Youth,2019,10.918
Trinidad and Tobago,Female,25+ (Adults),Adults,2019,3.262
Trinidad and Tobago,Female,Under 15 (Children),Children,2019,4.038
Trinidad and Tobago,Male,15-24 (Youth),Youth,2019,7.794
Trinidad and Tobago,Male,25+ (Adults),Adults,2019,2.514
Trinidad and Tobago,Male,Under 15 (Children),Children,2019,3.131
Tunisia,Female,15-24 (Youth),Youth,2019,39.537
Tunisia,Female,25+ (Adults),Adults,2019,23.174
Tunisia,Female,Under 15 (Children),Children,2019,25.294
